"","team2","Season","team1","Margin","Won","Team.x","Conference.x","Team.y","Conference.y","Rank.x","AdjEM.x","AdjOE.x","AdjDE.x","AdjT.x","Luck.x","SOS.x","OppAdjOE.x","OppAdjDE.x","NonConSOS.x","eFGPct.x","TOPct.x","ORPct.x","FTRate.x","OppeFGPct.x","OppTOPct.x","OppORPct.x","OppFTRate.x","FGPct3.x","FGPct2.x","FTPct.x","BlkPct.x","StlPct.x","AssistPct.x","PctFGA3.x","OppFGPct3.x","OppFGPct2.x","OppFTPct.x","OppBlkPct.x","OppStlPct.x","OppAssistPct.x","OppPctFGA3.x","PctPtsFrom1.x","PctPtsFrom2.x","PctPtsFrom3.x","OppPctPtsFrom1.x","OppPctPtsFrom2.x","OppPctPtsFrom3.x","WinPct.x","SRS.x","PPG.x","FGMPG.x","FGPCT.x","FGM3PG.x","ORBPG.x","TRBPG.x","AstPG.x","StlPG.x","BlkPG.x","TOPG.x","ASTtoTO.x","OppFGMPG.x","OppFGPCT.x","OppFGM3PG.x","OppORBPG.x","OppTRBPG.x","OppAstPG.x","OppStlPG.x","OppBlkPG.x","OppTOPG.x","OppASTtoTO.x"
"170",1190,2010,1246,29,1,"kentucky","SEC","east tennessee st.","ASun",-2.74302505346296,2.66816830784228,2.24591619009959,-1.77229361431543,0.345634019668919,1.40515788074461,1.82059942716405,1.48582336012867,-1.56731755487638,-1.14794174665007,2.0661161774887,-0.306249033310946,1.28765797718462,0.59158703661115,-2.32184927671786,-1.73582535204453,-1.00914207343327,-1.77211192634067,0.700407844233658,2.41773095448703,0.337787641261353,-0.964950924849843,-0.464123753943676,1.74343341058247,0.477180708920027,-0.871750226451641,-2.4097963682376,1.07395799707025,2.5876385274357,-0.918381774604987,-2.12909679118775,-1.93587044537964,-0.231157628495044,-0.112139890561374,0.203270121563535,-0.817290130006527,1.4379905268451,-0.868449491652606,3.49740449749482,2.86814588266816,1.9720564081932,1.82225873955075,2.07920639849634,0.792530799596686,1.03919487352346,1.72938835563209,2.2831933308847,-0.737065014909521,3.1109343146237,-0.151365368154001,1.53665497423056,0.103134736460235,-1.85928718588069,-1.06396826297068,0.558080728259061,-0.863061224076195,-1.53249680604372,-0.321651497639382,-1.0316632794276,-1.35549796516602,-0.129194599420061
"172",1195,2013,1207,-10,0,"georgetown","BE","florida gulf coast","ASun",-1.66647136238621,1.66697389637866,0.34173182239505,-2.33154448644815,-2.09901153604801,-0.010343445187496,2.0671421835768,1.63158686341832,-1.83941225477732,-1.47628884873741,-0.206368669915152,-0.3129957394105,-0.538401277520467,0.344243258019795,-1.61636271449137,0.165576195458814,-0.65375598051623,0.456689307471934,0.69620693309819,-0.73326491434205,0.273014326317397,0.781781984627733,-0.0444391509613044,2.13937858328966,-0.337680111515438,-0.242826046820316,-1.96753596230182,-1.26830106122972,0.222493723492317,-0.337556210790881,0.074368878462157,-0.997010234495455,0.513917679106376,-0.241943065517138,-0.00590726797375584,0.730511799146926,-0.0654687138545939,-0.486181206753175,0.721321409792666,1.67757671171181,-1.6814876436066,-1.69796117255096,-0.393806788595592,-0.641009968013124,-1.07686618826081,-1.10480183090884,0.352902273661872,-1.02954188298243,0.0340617519225774,-1.12189650576172,0.995281911108821,-2.14907903373122,-1.29904371466339,-1.55341320970857,-0.994803994805486,-1.47477072263576,-1.39235801103611,-0.874914601934884,0.321792435720231,-0.737735211457408,-0.428063808193125
"174",1195,2016,1314,16,1,"north carolina","ACC","florida gulf coast","ASun",-3.04766980726942,3.40916388258462,3.48420748991453,-1.70508932197805,0.599320561017625,-0.493625463092082,2.97920242327037,2.11891160268233,-2.95746829302642,1.55136804197917,0.419690412247721,-0.879142413594616,2.34597777373565,-1.04341767555748,0.217652435007345,0.848232598634693,0.876168137740865,-0.859050021785657,-0.608736242360088,0.921045835529208,2.94403102799665,-0.710486756464732,-1.11721784174377,2.02645008339196,0.45116754043342,2.46742090105885,-1.32000009207353,0.0901282414864102,0.287306527320136,0.49614848915124,-0.878833911562235,-0.13901916285413,-0.096754990266842,-0.0412287993262148,0.114710441355335,-0.898136300295673,-0.64630762187065,1.35916761564123,2.22160680574718,3.1794852352585,1.08782292801364,1.0389866169168,0.221683682584218,0.21687262372383,1.28860047084946,-0.00333051641853666,2.14943436050185,0.0861595705597193,0.275055020679557,-1.11844871411443,2.79011803268238,-0.0998920801710661,0.274590245067326,1.23992034765498,0.0607721857430145,-1.35809553709375,-0.70488424398888,-1.12465038696089,-0.166746328372408,0.376708069988943,-0.897499323815179
"177",1196,2007,1332,-8,0,"oregon","P10","florida","SEC",0.309848892090711,-1.13111692535033,-0.694702221767955,1.05063666223681,-0.16100375117258,0.0495039079106934,-0.167038870126485,-0.189186481488332,0.113352941940237,-0.476358876201978,-2.3585446702943,-0.955723616093575,-0.554381281700782,-2.32027375429446,1.78970062593683,1.15099545200018,1.5995479895869,0.124613113399803,-0.774872934673706,-3.18092925834444,1.90214232742963,3.36935099300821,-1.73853747936534,-0.318389231961622,1.41194181164542,1.54752279651612,1.4596506486353,1.01839013232902,-2.27162351839167,0.142593310310216,0.877826579718161,0.666212419362586,-0.566040978566126,-1.6966002739518,1.81333330368951,-0.162675778169625,-0.506738499697418,0.678811333637557,-1.01855264911748,-1.0393177754096,-0.821123975453809,-1.0677366922869,-3.25879983977171,1.49479987823315,NA,-1.08685867613417,-0.847859230017667,0.136135161372548,-2.29175969298216,-0.945503134838873,0.0940732073720675,0.658660909087675,1.57425150499156,NA,NA,1.30047064132357,NA,NA,NA,NA,NA
"179",1196,2007,1345,-7,0,"purdue","B10","florida","SEC",0.580798549574135,-1.41279159580765,-2.04557871973813,0.00412681451599084,0.122360625640962,-0.656810284179565,0.264186729810143,0.343372663166191,-0.080107442808917,1.96570896908127,-2.9464336797708,0.163505599543049,-0.684379063038673,-1.26104011045227,1.2753050491365,2.24484522113941,1.66886128945648,1.89992197572698,-2.03995275398246,-2.6619756392051,-0.413857337471958,2.46235348180457,0.0671456192893722,0.0513347852836815,-0.149765830170702,2.12829274319631,0.476239588304391,1.57928130117654,-1.55868267628566,1.10717686577925,2.45991640327103,0.528029479307331,-0.179343737562269,0.191887600285054,-0.0943909357750133,1.7650518025917,-1.79731668759643,0.533683610645331,-2.41776489649352,-1.21745057045091,-2.02515605629771,-1.69022344034766,-2.90574164146512,-0.830901578121557,NA,-1.56947259202867,-0.952978429158574,0.932566314724631,-1.80504773652504,-0.00405203207474603,-0.592893326722212,-0.8237552074984,0.941896868343149,NA,NA,1.04898515369215,NA,NA,NA,NA,NA
"180",1196,2007,1417,-10,0,"ucla","P10","florida","SEC",0.0597415159521648,-0.39112414703024,-1.21427010560264,-0.751685853282376,-0.696247574042601,-0.256565575328418,0.576964096287783,0.727998712083347,-0.209081032641682,3.4980425763079,-2.31935206966253,-1.00438575590386,-1.04837285078477,-2.32027375429446,1.10383985686973,1.75868976818865,0.663818441347554,0.40866253137215,-1.50325222457874,-2.14302202006576,-0.720797052097469,0.583572922882743,-2.16846202666408,0.0318756264812969,-0.276881568458061,3.241435141,-0.179367785249548,1.71950409338841,-1.33183786288829,0.766735610907825,1.93255312875341,-1.10252921334468,-1.38240182068538,0.664009568844267,0.0236126254289783,0.382907499404337,-0.287065616650778,-0.0178017367251272,-0.511473792025777,-0.36104290198306,-2.09651736359609,-1.26370474260232,-1.96836018323991,-0.657152834432867,NA,-1.83987898553263,-0.725959399227684,0.471391488011392,-1.32863656221515,-1.09330473996041,0.296669047551043,-1.15872024506839,0.92716170128318,NA,NA,-0.0819582002094994,NA,NA,NA,NA,NA
"182",1196,2011,1417,-8,0,"ucla","P10","florida","SEC",0.736743395905838,-0.835575138997175,-1.14087696699067,0.0652510202752153,0.86887211972084,-0.106675484021698,-0.0410240232459969,0.195781358096549,0.329646867991724,0.300951424842251,-0.710759838401148,1.60793822571621,-0.373170235050264,1.77249893235611,-0.333837147753977,-0.463348401030987,0.547354067320242,0.888601397950017,-1.070865723131,-0.298763367387225,0.30166511124648,-0.384908022948567,0.86043507583044,1.06690717185195,-0.494770920375278,1.83824065552695,-1.1326981091865,-0.0680844693503014,1.22643901310849,-0.678616562446572,0.0750040158991298,-2.06776916894117,1.88579332673842,0.0482894615003692,-0.896580341492074,0.961622302171514,0.407807322907226,-1.18375972578258,-1.18193403187689,-0.64226602374017,-0.444026642453033,-0.891726108337873,-0.41379712826333,-0.967299007386109,-0.383143503259175,-0.0806344598662415,0.208435371304204,-0.43834960553505,1.76679082214169,1.53396417195425,-0.870545827145785,0.346568115139177,-0.0479992249811091,-0.716484022613264,0.80418360439406,0.344944805699972,0.436165791385296,1.17345570188983,-0.457751923861714,-0.213076528295026,0.510078281847194
"183",1196,2011,1364,-28,0,"uc santa barbara","BW","florida","SEC",2.38328362215127,-2.05178907626842,-1.93754772220384,1.15052049198569,0.23917350457964,-0.836533482514964,-1.56419427538267,-0.958096788654922,1.74835635615217,0.38623900966006,-0.20125603018818,1.55927608590593,-2.16713961751316,0.318648832964869,0.0948258329129622,0.346910687220294,0.928577216602936,2.53963863991429,0.462564360879607,-0.743580755220943,2.61766477614807,-0.903192315064932,0.000585981232957555,1.22258044227102,0.903502200785667,2.70939557554723,-1.53334705969169,1.1939206605566,0.77274938631375,0.966849502765306,2.22664617593103,0.640616456141827,1.28426428517687,-1.58267733897691,0.873473076567796,2.63474435339833,-3.02458147469654,1.13828384209304,-2.34828319447886,-2.07829040222707,-0.8961186111555,-1.50984822494463,-0.482063863254825,0.578026096127694,-2.2974588128027,-1.6845236018234,0.0863784531034097,0.939114962798125,0.452958249205333,1.26712270835189,-0.796456764201459,-0.977943232880175,-0.60298712798177,1.47146047942742,0.416773629379921,0.420903687678443,1.04275405656924,0.10574965924923,-1.90401544687755,0.524568646876209,0.280860918100759
"184",1196,2012,1313,-34,0,"norfolk st.","MEAC","florida","SEC",3.59856234764331,-2.90354407765393,-3.33674899427459,0.922605723252873,0.807464249546978,5.36231189159056,-2.76759372321109,-1.74962429851677,2.91418551026946,-0.362807433843462,-2.0940852066191,2.03046591587333,-0.0940512793040476,1.9172193964976,-0.555095388614285,0.146404022981272,0.994215685818712,1.29188429640213,-2.53277996660734,-0.904851038100915,-1.54569241897217,-0.705808778791661,1.38040988751771,-1.45330386153519,-2.58717952005903,-1.35559714906818,0.0403210778387603,-0.941114546068667,0.999202297882099,-0.321395967122982,-0.828707169493782,0.289192591474987,1.91322421017342,2.36199190259219,-3.06948954093607,1.2267600849691,-0.401755428389878,-0.529460001186488,0.117244513749707,-3.00656563723707,-1.42890693679696,-1.12469776811036,-1.04022130921955,-3.34278763412027,0.24743601503912,0.306638201018524,-1.65050198255697,0.238652585359832,1.02812376023963,2.40055635656414,-2.81675330537866,-0.117056191904787,-0.482020123816127,-0.321386113432434,1.0857374009359,0.658655050062943,-0.768969798073238,2.02105218548731,0.399558515741958,0.807010595071582,-1.21528561432687
"185",1196,2012,1257,4,1,"louisville","BE","florida","SEC",0.138743644393431,-0.222860561352441,-2.38420787391101,-2.35258250387339,0.61855466500462,1.66593428631821,0.554509074583959,0.942758043903327,0.0767665339485722,0.797103719678733,-2.9171298198862,1.88447949644247,0.503938514850252,0.629523594179644,-1.8839506286818,1.56435742742101,1.13284228555787,0.759291637703978,-2.41777271030654,-2.12809885464364,-0.736487716777637,0.00683212286834223,2.24025898211519,-0.285754333392135,-2.49638256413949,-1.839572104635,-1.38016156486144,-1.45526478417889,1.22604711127947,1.89147218954127,0.289302972483578,0.0128267113644777,1.3546615287234,2.16885109727251,-2.6564770767221,1.04489899244445,-0.374296318009048,-0.413357822792707,0.401515994240511,-0.283874377644068,-1.58376426217393,-1.17097958424868,-1.8545897272238,-3.09236281441244,1.03309917012475,1.19144969065678,-0.90963586319215,1.88060899669546,1.1310028219352,1.82600100298407,-2.06235118828059,-1.20221651173059,-1.84255791346948,-0.758835164399724,1.64435954644142,1.32702287917534,-0.601787120373346,2.56702594785567,1.19427301727793,1.64186794476061,-1.62429590822256
"187",1196,2013,1276,20,1,"michigan","B10","florida","SEC",0.0180569532624072,-0.350890499514923,0.85762716975446,1.5887389699156,0.455127149810267,1.80575644004351,0.752850436738841,0.770721734358436,-0.494204764143029,-1.38841570324596,-0.246920337199089,-1.54017225263999,-0.4310632017544,-0.515864312957209,2.11169942240536,-1.44876765757236,0.384360343476948,-1.30006664259554,-0.00223842697751619,-0.254061390245364,0.74214548190586,0.262121816725171,-0.692413266603215,-0.907708189299578,-1.10832168770102,0.821880445541606,2.17762477188578,1.41257770695288,-0.718010418697599,-1.0553532695285,0.390191594057458,0.191836111786937,-0.0942993083104819,1.02892275478346,-0.928676376816436,-1.64259431028079,1.05971347184293,0.178956376748917,0.0297570750115165,-0.314162237415592,0.721409538978142,1.04211657315319,0.321490636752054,-0.494755904890632,0.0169791184157928,-0.0193588018268862,-0.082769322324159,-0.792094774337167,-0.402641836850489,-1.11187866987894,1.15957333713403,2.52607270370556,2.07745762341057,1.07775708262419,0.400582074815062,0.727478338356396,1.83146848696972,-0.505954154911362,1.09485362461861,-1.0835061629414,2.166345881292
"188",1196,2013,1195,-12,0,"florida gulf coast","ASun","florida","SEC",2.12312736909517,-2.92296217254685,-2.10390976810322,2.44145069768812,1.74600931084973,2.8652277281789,-1.93444385986195,-1.38910146340713,1.82731985284679,-0.217132871748061,-1.42269835615209,1.57420469521845,-0.4310632017544,0.896447212165712,1.64017014367172,-0.0713272075451776,1.59734309119461,0.475242219731632,-1.72734727148945,-0.661810662426274,-0.206577272391175,0.326907353239716,0.855315103672253,-0.635279966066196,-1.07200290533321,0.192713003304739,1.92266634883703,1.78650515285122,0.318994442547512,0.646853004828617,1.17068924034354,1.35257280825108,1.23765785514724,0.986002575823529,-1.49902692263573,0.357877707490403,-0.72512870291103,0.469211822733368,-0.913480519298926,-2.85186944061954,0.255571851165521,0.210425951638951,-0.658219170734577,-1.19907988206346,0.29244903400462,0.37970350112627,-0.279201087720864,1.35150720303965,0.375538352911179,2.16940331334514,-1.78601796187048,2.12668474301135,1.22281410311995,1.70725982974516,1.83074664891194,2.19506921123215,2.09945935895836,1.83405813222631,1.01351390272784,0.900658857052736,0.730785563582024
"189",1196,2014,1163,10,1,"connecticut","Amer","florida","SEC",0.228539177262024,-0.73403518920675,-0.469095045603899,0.700694576042933,0.636226777651357,0.640437020248907,-0.00846312814205497,0.0632731063758716,0.0705811996912058,-0.325163812517285,-0.27861870350632,-0.0904281174806769,-1.28669101691689,-0.875934286888928,-0.270190598106756,-0.699602601971607,1.56268644125982,0.784915885071145,1.03645493934664,-1.15820725465444,3.0075681475265,0.0702417835966898,-0.110998789017721,-0.703876279165024,-0.122927602061364,0.0477765825352625,-0.418183201647011,-1.40852385344159,2.10082401204052,-0.267702077676044,0.788398041468394,0.305288041174404,0.43162502880138,-0.565929683868557,0.3158173492965,0.584212751799273,-0.71931332282048,0.271451939997255,-1.34532020531408,-0.457892363809066,0.342148871715416,0.0148822255440019,-0.469621498033332,0.446859846221929,-1.09149766116289,-0.290141551439647,-0.505270251164261,-0.0118122084744713,2.11998374335812,0.208026267772964,-0.614413952602947,0.73155904930479,-0.437941800589207,0.772214124204081,2.1335827993179,1.60679727787174,0.971910789755335,0.213627354128867,0.230285760134791,-0.265231356494968,0.847746966492001
"190",1196,2014,1417,-11,0,"ucla","P12","florida","SEC",0.207696895917145,-0.685100182898486,0.414170356915058,1.61154573979994,2.11601852323318,-1.69039981364894,-0.225001304934268,0.00409986808092366,0.36077177681493,-1.32587147437957,0.740388912919614,-1.45296803216874,-1.44268835452236,-0.896703574023088,2.00172319942802,-0.416011921083659,0.107107143998625,0.784915885071145,0.768104674644782,0.658130412333243,2.22626705575247,-1.67896770229604,-1.22880261199445,1.04744801304956,-1.35776620256713,0.725341520328811,1.91286523765589,-0.847632684594087,0.0916270933781189,1.09406294180965,1.84312459050364,2.79258096216899,-0.212870372871713,1.27963801140837,-1.08055812495073,0.038629474225312,-1.95497328995784,2.04201016050241,-1.78786175332138,-0.297572848271884,2.22133322281887,2.40049947558306,1.33892282088198,-0.312744752434456,-0.917474839488023,-0.079462529262873,2.27857000827872,1.65515992195277,-0.0470433008676672,-0.528222170903675,2.51767346281342,2.01364035380941,1.26435997949312,3.18024006927608,0.567190035476946,1.26186867912176,2.63688198630804,-0.361858503502641,-0.685453351042576,0.472343103088514,1.41159990470687
"191",1196,2014,1107,-12,0,"albany","AE","florida","SEC",3.66751559916703,-3.49468566703637,-2.33953942740875,3.10379126340185,0.132467885538397,-1.17243607278276,-2.91229560153506,-2.51076275945433,2.32761902176464,-1.88308369518925,-1.33681892056402,1.07746323796623,-0.896697672903215,-0.107470662924986,1.31586243036092,-1.22627100933494,0.00313719419425396,-0.386787964064789,0.00138963263947772,-1.56595652683535,2.25417066617297,-0.512828045034221,0.232940848821273,-0.91792702599125,-1.61199767914185,0.967328998112221,0.965876809189083,1.34919106005867,-0.03799851427752,-1.51598667887126,1.29466678500531,1.41075156161644,1.29095223103217,0.764595863889223,-1.29689798715805,-0.57969824035851,-0.93898620586712,1.43247372393506,-3.813465530046,-3.27239052546182,-0.859779432638572,-0.881302032407178,-0.810470704533519,-1.38770025833451,-0.83380552689119,-0.346036531560281,-1.14201760258488,-1.23908419341782,-0.0702200606989589,0.932735616131662,-1.58611237130156,1.19798206388338,0.895246861107898,1.81772854397117,0.186711262908815,0.223079644497293,1.64538908166606,0.332209890751857,-0.0367167364219784,-0.962421775810972,2.02462674747982
"192",1197,2004,1246,20,1,"kentucky","SEC","florida a&m","MEAC",-4.6465214111511,3.5968726146009,2.3821945776976,-3.23532064036876,-1.5109051115613,0.588673502916893,3.40172863599973,3.22514805471284,-2.41906957393585,1.68547341730711,1.41415735798419,-0.592910363186533,1.25497871952553,-1.83614663298108,-2.2684415163764,-0.747049583552615,-1.92711919274533,-1.93591126622108,0.272031303415224,2.10055434750677,-0.342101298347723,-1.28722755647913,-0.0239592623285614,0.812459655883239,-2.38662449970299,-0.145787793101411,-2.90981123625527,2.25719282217577,1.57977421952934,-0.0840579778785979,-0.622048268458741,-0.814703365983958,-2.30239044467018,3.27475035408825,-1.9864641527352,-0.697641221228664,0.199750759761046,0.300960208929059,3.75861739326766,3.7230896984697,0.302823673246504,1.80724403479107,2.54332841066754,-1.72053314234177,NA,0.712043402946433,1.69405204697324,-0.47287716814873,1.44104138588096,-1.15015252924258,1.59545740888614,-1.66381815368116,-2.21273911217324,NA,NA,-2.57442168685704,NA,NA,NA,NA,NA
"193",1197,2007,1310,8,1,"niagara","MAAC","florida a&m","MEAC",-0.899029590174574,0.572929497612037,0.952011774302857,0.061458339326208,0.498372699433456,0.412910080578069,0.76062080149391,1.01529062755225,-0.28014781536151,-2.84368711460541,-0.76938046999541,-2.39147138023082,0.303604075129299,-1.33299824769629,0.785455772149133,-0.823199573033097,-0.697232224020156,-0.358741821699504,-0.611791450458609,-0.869296190921016,2.18241462704874,-0.317645910018865,-1.81428244450872,-0.672350219248823,1.34486958366176,0.483597305150942,1.04458829933432,-0.485474484034314,-0.687955427757801,-0.268011626068178,-1.58110536668672,-4.24957322989253,-0.0376609594979028,-1.25160990915143,1.16563979423185,-0.624172192142727,3.92578015123605,-3.67216033072442,0.503794859352753,0.660081885967553,1.03560501213766,0.612862779067412,-1.42800115351836,1.40606531161829,NA,0.473407386273116,-0.186914067044692,-0.468867843496758,-0.194126892519062,-2.43807126371126,1.07747210740596,2.11087966720848,2.41848118196428,NA,NA,0.495257972749421,NA,NA,NA,NA,NA
"195",1199,2010,1211,7,1,"gonzaga","WCC","florida st.","ACC",0.269479212442006,-0.262868244485693,1.10969409437547,1.8008114315718,0.660728431191487,1.6053708046906,-0.987741309936776,-0.506986294322881,1.22811898628763,1.89590220354272,1.38928014858794,-2.4887956598514,-1.25558345370286,2.20690593901073,1.50926233262936,-2.02970657205146,-0.855081184948122,-0.0986945797326235,0.772878437298722,1.38917688451055,0.654440624498396,0.452901149224693,-1.85930757670298,-1.33839697314303,-0.791641548823466,0.580123427068709,1.71277859692986,-0.95616215335886,-2.43012841150005,-1.70603296645744,0.78457801369369,-0.734226117486871,1.55455004658542,0.22450738876319,-0.907835064265371,-0.709793821147591,1.25320992434177,-0.754797255520971,1.00881224805579,-0.374637122417031,1.70015231566379,1.18139767259189,1.81961348630344,-0.37380451923281,-1.23380478234101,-0.0176312878030604,-0.319349951107084,-1.22357027574126,-1.69454563635401,-1.96137828042361,0.880626084940736,1.91977087458612,1.56435018613834,0.014012674199272,-0.660314739480131,0.285488074746859,1.68447719888801,-1.36567648124789,0.82883218652691,-1.57466959810012,2.06776686671803
"196",1199,2011,1323,-14,0,"notre dame","BE","florida st.","ACC",-0.435039532182217,0.708166413956724,2.64014225137731,1.91775358571294,-1.20649953546855,2.04928676747368,0.769949168284773,0.517578565158792,-0.755771119253122,0.624583019933128,1.72667563509293,-2.87328422817051,-0.739128640852686,1.4424632633141,1.95062435592884,-2.43136910259288,-0.743026607705377,-1.88267442444011,1.96128675240694,0.8306792086688,1.64327993495627,0.97668894448585,-2.25956690828202,3.02243298708552,0.914539505130877,2.32215159461863,1.38670451800838,0.653961721668566,-2.59229105501261,-2.90093322659785,0.25275957396439,-1.71187216394797,1.22940251830687,-1.59383703797508,0.919856051028738,-2.40551514430455,2.14837114664457,-0.375015233479039,1.12184815882799,0.606214481515358,1.20099677921937,0.230122246510129,1.14339088455793,1.34880773399393,-0.850731186651516,-0.705038906159849,2.26432335255391,-2.90328965617248,-1.79591673148305,-3.06598806953331,3.85880533542854,1.95612838308108,2.27410542985305,0.0616027893080147,-0.63665068044295,-0.696888982669202,1.4900096857377,-2.61047406835937,0.273724583108479,-2.59074307045837,3.59295837759676
"197",1199,2011,1433,0,1,"vcu","CAA","florida st.","ACC",0.419494002957815,-0.417338731133348,1.30658468286829,2.24721038962505,-0.671255712598529,0.801465028114223,-0.381219600644766,-0.340433390117943,0.308260996867211,1.15620896529747,0.786053219930527,-2.67863566892936,-1.41511710380972,-0.239848994552909,3.02228180759619,0.120947025398659,1.96019208720828,-0.373661891462017,1.3479147188027,-0.17015991395707,1.39214744117176,1.88368645568949,-1.39971781368453,1.73812850612815,1.3866836759125,1.49939417015504,3.24425874307788,-0.841748061924803,-2.75432306458216,0.163038067244952,-0.337887293495348,-2.5962429803016,0.0263444351837623,-1.74405766433483,1.60821015805202,-1.42346524467142,3.19181734111612,-2.29070117697642,0.158669495517973,-0.710597949520815,0.469362509738189,-0.0698433211885265,-0.0265182041175474,1.69215036010918,-0.989954118254681,-2.31560576698098,1.15740044396317,-0.155632413673982,-2.00450756996467,-2.69584574748917,2.54041176462554,2.12433319844305,3.87139456413619,-1.45884033157318,0.445914658188109,0.895082585462878,1.15021852335374,-1.65069666256703,1.05585310837578,-0.249600184348744,0.863893781789053
"198",1199,2011,1401,-7,0,"texas a&m","B12","florida st.","ACC",0.3361248775783,-0.296791520471527,0.752378940111297,1.43325828584219,-1.83619815060975,1.50777922020448,-0.0369794221545822,-0.133327056085627,-0.0786597726310934,-0.637673235370437,0.0805864085587247,-1.07278505518986,0.404851834920755,1.89938758026563,1.90775805786215,-0.365208427552111,-0.361803458422682,0.12342458998959,0.159506403694478,0.0522487799597904,0.917786064023239,2.59632735734949,-0.453883809627303,1.44624112409239,-0.429255442478345,0.531444259021398,2.33369294647519,-0.421079685289166,-4.245017552622,-1.1419867430955,-0.591021665263806,-1.73950875195902,1.95983064020304,-0.263311490217303,-0.633857504823815,-0.550532000553084,2.14837114664457,-1.85531800799974,0.437772403636218,-0.154275528084097,-0.194181054463236,-0.691014142747518,0.268831205511011,-0.61187472937053,0.0742771863188842,-1.02011331810293,0.532215398010013,-1.43738427706831,-3.54470860966234,-1.69336307689438,1.2698042623225,0.465406743202081,2.4624676530114,-1.60235128505257,-1.53746567996366,-1.8750189147696,-0.0939560122561199,-1.07990591100012,2.29238441321323,-0.926444294975913,0.51853119175086
"201",1203,2006,1181,13,1,"duke","ACC","george washington","A10",-0.793725311983406,1.44302100419375,1.40227962697749,-0.766201596014678,-0.0797802014793456,-1.28116557382747,1.98556305943301,1.90369163175326,-1.4169580939191,5.45046279965302,1.51810575788258,-0.0297077625846921,-1.80196705893327,0.666622288613182,-0.728869497723341,-0.641975582905297,1.70436614731104,-1.42472696273223,1.11369929506564,1.2072749198728,3.22007843416734,1.29951592642962,1.08766997126057,-0.96215024805034,1.32199325763829,-1.16218641297184,-0.294401040360191,0.396046476071008,-0.262426599729273,0.23991348493279,-2.85288926996854,-3.85716056273563,1.22330676643243,-1.68099502831032,0.995606894078528,-1.12285099794869,4.04726179322112,-3.38331673714469,-0.199145562127824,1.59893900980796,0.471511219630686,-0.499364623914962,0.9851578349424,1.16198127410828,NA,-1.57519434790164,-1.0526267262207,0.155973217850693,0.833297917914966,-0.051054909415945,-0.626098242665414,1.43579064604627,0.429522882400306,NA,NA,0.667380481368778,NA,NA,NA,NA,NA
"203",1203,2007,1435,33,1,"vanderbilt","SEC","george washington","A10",-0.913841647583153,0.93284169024118,1.53856611901398,0.261702268912166,0.101809634265681,-1.88593683306894,1.87314198727315,1.39272431779083,-1.75136808346968,1.09529417780039,0.959184069583904,-1.16386558753384,-1.57190028863772,-0.310723654431811,1.33333064316253,-1.07732754232452,-0.353605589195297,-1.19534210801565,0.15301408648512,0.729790702589259,0.835827735381955,2.33113135783204,-0.0802789560686046,1.44758925155778,3.15769520187914,0.87049559711377,1.23880871364332,-1.1682624758519,-2.14101815616349,-1.60231060404613,-1.43420765537673,-0.457076455884817,-0.314634666761763,-2.83993152500818,2.76986658085208,-1.75243555787166,1.2377022441003,0.0441474677339848,-0.81642282722068,0.885828343320177,1.1825837544223,0.415364929051656,-0.0927444900025742,3.06231899708376,NA,-0.154013130714166,1.40621763903917,-1.11338128933014,-1.38296941470625,-0.828976893543976,1.64651013815424,1.92014933497288,1.24298754080046,NA,NA,1.1198367990299,NA,NA,NA,NA,NA
"204",1206,2006,1163,0,0,"connecticut","BE","george mason","CAA",-0.338817591824545,0.793581156753445,1.11560726118807,0.00445845560207225,2.18811522883685,1.40210379995219,0.982817050366989,0.669509055123847,-0.969893540037879,-0.90343047124991,-0.733591991906604,0.126398715995501,2.68495431424233,1.51134428580009,-0.515843802295518,-0.841722543447268,0.257606443618979,-0.429970950168332,0.346984253060337,-1.04108835302012,1.16966573231633,-1.5441683012794,1.04776481122449,-0.363590968601674,-1.19350662228923,-0.436377619161958,-0.304303018440034,1.22922839657231,3.17095376188608,-1.01203653274499,-0.362335471253451,-1.17641152566369,2.00220480633372,0.135172457496204,-1.02303444632691,-0.123873039680909,1.11495236256284,-1.048987137363,1.05164279055666,1.20186199110936,2.45292093119997,1.72408718888515,-0.324512800706948,-0.296654005445115,NA,2.95752649409926,0.772340270771516,-0.385367877019437,4.10543064962286,1.01084441078323,-0.154241098903747,1.70939135978439,-0.192536804658456,NA,NA,0.606727614461015,NA,NA,NA,NA,NA
